sku_prefix,sku_suffix,quantity,year,wholesale
LET-AY,pkt,38,24,False
LET-AY,pkt,86,24,True
LET-AY,1/4oz,1,24,False
LET-AY,1oz,1,24,False
LET-AY,1/4lb,0,24,False
LET-BG,pkt,149,24,False
LET-BG,pkt,210,24,True
LET-BG,1/4oz,10,24,False
LET-BG,1oz,3,24,False
LET-BI,pkt,51,24,False
LET-BI,pkt,0,24,True
LET-BI,1/4oz,8,24,False
LET-BI,1oz,1,24,False
LET-BI,1/4lb,0,24,False
LET-BI,1lb,0,24,False
LET-CI,pkt,74,24,False
LET-CI,pkt,100,24,True
LET-CI,1/4oz,12,24,False
LET-CI,1oz,2,24,False
LET-CI,1/4lb,0,24,False
LET-CI,1lb,0,24,False
LET-CR,pkt,33,24,False
LET-CR,pkt,30,24,True
LET-CR,1/4oz,3,24,False
LET-CR,1oz,0,24,False
LET-DV,pkt,139,24,False
LET-DV,pkt,245,24,True
LET-DV,1/4oz,9,24,False
LET-DV,1oz,0,24,False
LET-EM,pkt,23,24,False
LET-EM,pkt,55,24,True
LET-EM,1/4oz,2,24,False
LET-EM,1oz,0,24,False
LET-EM,1/4lb,0,24,False
LET-EM,1lb,0,24,False
LET-ER,pkt,250,24,False
LET-ER,pkt,0,24,True
LET-ER,1/4oz,8,24,False
LET-ER,1oz,2,24,False
LET-FB,pkt,71,24,False
LET-FB,pkt,215,24,True
LET-FB,1/4oz,15,24,False
LET-FB,1oz,3,24,False
LET-FB,1/4lb,2,24,False
LET-FT,pkt,86,24,False
LET-FT,pkt,180,24,True
LET-FT,1/4oz,19,24,False
LET-FT,1oz,4,24,False
LET-GA,pkt,48,24,False
LET-GA,pkt,0,24,True
LET-GA,1/4oz,7,24,False
LET-GA,1oz,0,24,False
LET-GA,1/4lb,0,24,False
LET-GR,pkt,62,24,False
LET-GR,pkt,0,24,True
LET-GR,1/4oz,9,24,False
LET-GR,1oz,0,24,False
LET-GR,1/4lb,1,24,False
LET-HR,pkt,44,24,False
LET-HR,pkt,155,24,True
LET-HR,1/4oz,5,24,False
LET-HR,1oz,2,24,False
LET-HR,1/4lb,0,24,False
LET-HR,1lb,0,24,False
LET-IT,pkt,34,24,False
LET-IT,pkt,20,24,True
LET-IT,1/4oz,6,24,False
LET-IT,1oz,2,24,False
LET-IT,1/4lb,0,24,False
LET-JE,pkt,139,24,False
LET-JE,pkt,355,24,True
LET-JE,1/4oz,12,24,False
LET-JE,1oz,0,24,False
LET-LB,pkt,30,24,False
LET-LB,pkt,100,24,True
LET-LB,1/4oz,3,24,False
LET-LB,1oz,0,24,False
LET-LG,pkt,129,24,False
LET-LG,pkt,0,24,True
LET-LG,1/4oz,21,24,False
LET-LG,1oz,0,24,False
LET-LG,1/4lb,0,24,False
LET-MA,pkt,30,24,False
LET-MA,pkt,0,24,True
LET-MA,1/4oz,4,24,False
LET-MA,1oz,2,24,False
LET-MA,1/4lb,0,24,False
LET-ME,pkt,124,24,False
LET-ME,pkt,230,24,True
LET-ME,1/4oz,13,24,False
LET-ME,1oz,3,24,False
LET-ME,1/4lb,0,24,False
LET-MQ,pkt,117,24,False
LET-MQ,pkt,0,24,True
LET-MQ,1/4oz,16,24,False
LET-MQ,1oz,0,24,False
LET-MQ,1/4lb,0,24,False
LET-MQ,1lb,0,24,False
LET-MX,pkt,183,24,False
LET-MX,pkt,491,24,True
LET-OD,pkt,50,24,False
LET-OD,pkt,0,24,True
LET-OD,1/4oz,6,24,False
LET-OD,1oz,0,24,False
LET-OD,1/4lb,0,24,False
LET-OS,pkt,36,24,False
LET-OS,pkt,0,24,True
LET-OS,1/4oz,1,24,False
LET-OS,1oz,0,24,False
LET-OS,1/4lb,0,24,False
LET-PI,pkt,46,24,False
LET-PI,pkt,0,24,True
LET-PI,1/4oz,0,24,False
LET-PI,1oz,0,24,False
LET-QH,pkt,80,24,False
LET-QH,pkt,0,24,True
LET-QH,1/4oz,17,24,False
LET-QH,1oz,0,24,False
LET-RG,pkt,50,24,False
LET-RG,pkt,130,24,True
LET-RG,1/4oz,11,24,False
LET-RG,1oz,2,24,False
LET-RG,1/4lb,0,24,False
LET-RG,1lb,0,24,False
LET-RR,pkt,43,24,False
LET-RR,pkt,95,24,True
LET-RR,1/4oz,5,24,False
LET-RR,1oz,0,24,False
LET-RR,1/4lb,0,24,False
LET-RR,1lb,0,24,False
LET-RV,pkt,20,24,False
LET-RV,pkt,0,24,True
LET-RV,1/4oz,2,24,False
LET-RV,1oz,0,24,False
LET-RV,1/4lb,0,24,False
LET-SB,pkt,84,24,False
LET-SB,pkt,236,24,True
LET-SB,1/4oz,17,24,False
LET-SB,1oz,2,24,False
LET-SB,1/4lb,0,24,False
LET-SU,pkt,94,24,False
LET-SU,pkt,0,24,True
LET-SU,1/4oz,11,24,False
LET-SU,1oz,0,24,False
LET-TB,pkt,59,24,False
LET-TB,pkt,245,24,True
LET-TB,1/4oz,8,24,False
LET-TB,1oz,3,24,False
LET-TB,1/4lb,0,24,False
LET-TB,1lb,0,24,False
LET-WD,pkt,11,24,False
LET-WD,pkt,170,24,True
LET-WD,1/4oz,0,24,False
LET-WD,1oz,0,24,False
BUR-TK,pkt,0,24,False
BUR-TK,pkt,0,24,True
BUR-TK,1oz,0,24,False
BUR-TK,1/4lb,0,24,False
BUR-TK,1lb,0,24,False
CEL-MO,pkt,118,24,False
CEL-MO,pkt,125,24,True
CEL-MO,1Ms,20,24,False
CEL-MO,5Ms,0,24,False
CEL-MO,25Ms,0,24,False
CRD-GN,pkt,64,24,False
CRD-GN,pkt,0,24,True
CRD-GN,100s,5,24,False
FEN-FI,pkt,247,24,False
FEN-FI,pkt,280,24,True
FEN-FI,1/8oz,36,24,False
FEN-FI,1oz,4,24,False
PAR-SS,pkt,0,24,False
PAR-SS,pkt,0,24,True
PAR-SS,1/4oz,0,24,False
PAR-SS,1/2oz,0,24,False
PAR-SS,1oz,0,24,False
RAD-FB,pkt,286,24,False
RAD-FB,pkt,436,24,True
RAD-FB,1oz,36,24,False
RAD-GL,pkt,0,24,False
RAD-GL,pkt,0,24,True
RAD-GL,1oz,0,24,False
RAD-SO,pkt,247,24,False
RAD-SO,pkt,505,24,True
RAD-SO,1oz,24,24,False
STB-AW,pkt,0,24,False
STB-AW,pkt,0,24,True
TGC-AM,pkt,171,24,False
TGC-AM,pkt,0,24,True
TGC-AM,200s,20,24,False
TGC-DM,pkt,102,24,False
TGC-DM,pkt,150,24,True
TGC-DM,100s,11,24,False
TGC-DM,250s,3,24,False
TGC-QM,pkt,128,24,False
TGC-QM,pkt,0,24,True
TGC-QM,100s,10,24,False
TGC-QM,250s,0,24,False
COW-FL,pkt,44,24,False
COW-FL,pkt,0,24,True
COW-FL,1/4lb,12,24,False
COW-FL,1lb,0,24,False
PEA-CA,pkt,272,24,False
PEA-CA,pkt,730,24,True
PEA-CA,1/2lb,16,24,False
PEA-CA,1lb,3,24,False
PEA-CA,5lb,0,24,False
PEA-GS,pkt,60,24,False
PEA-GS,pkt,185,24,True
PEA-GS,1/2lb,7,24,False
PEA-GS,1lb,3,24,False
PEA-GS,5lb,0,24,False
PEA-HL,pkt,177,24,False
PEA-HL,pkt,0,24,True
PEA-HL,1/2lb,24,24,False
PEA-HL,1lb,8,24,False
PEA-MA,pkt,171,24,False
PEA-MA,pkt,301,24,True
PEA-MA,1/2lb,34,24,False
PEA-MA,1lb,10,24,False
PEA-RV,pkt,126,24,False
PEA-RV,pkt,40,24,True
PEA-RV,1/2lb,21,24,False
PEA-RV,1lb,14,24,False
PEA-SA,pkt,164,24,False
PEA-SA,pkt,590,24,True
PEA-SA,1/2lb,18,24,False
PEA-SA,1lb,20,24,False
PEA-SA,5lb,0,24,False
PEA-SR,pkt,203,24,False
PEA-SR,pkt,451,24,True
PEA-SR,1/2lb,10,24,False
PEA-SR,1lb,1,24,False
PEA-SS,pkt,302,24,False
PEA-SS,pkt,710,24,True
PEA-SS,1/2lb,40,24,False
PEA-SS,1lb,20,24,False
PEA-WX,pkt,162,24,False
PEA-WX,pkt,0,24,True
PEA-WX,1/2lb,25,24,False
PUM-HO,pkt,111,24,False
PUM-HO,pkt,195,24,True
PUM-HO,1oz,4,24,False
PUM-LP,pkt,72,24,False
PUM-LP,pkt,0,24,True
PUM-LP,1oz,6,24,False
PUM-LP,1/4lb,0,24,False
PUM-ST,pkt,0,24,False
PUM-ST,pkt,0,24,True
PUM-ST,1oz,0,24,False
PUM-WL,pkt,154,24,False
PUM-WL,pkt,150,24,True
PUM-WL,1oz,14,24,False
PUM-WL,1/4lb,0,24,False
PUM-WL,1lb,0,24,False
SQU-BB,pkt,236,24,False
SQU-BB,pkt,295,24,True
SQU-BB,1oz,16,24,False
SQU-BF,pkt,0,24,False
SQU-BF,pkt,0,24,True
SQU-BF,1oz,0,24,False
SQU-BI,pkt,100,24,False
SQU-BI,pkt,35,24,True
SQU-BI,1oz,0,24,False
SQU-FU,pkt,156,24,False
SQU-FU,pkt,150,24,True
SQU-FU,1oz,23,24,False
SQU-FU,1/4lb,8,24,False
SQU-MG,pkt,157,24,False
SQU-MG,pkt,0,24,True
SQU-OD,pkt,208,24,False
SQU-OD,pkt,170,24,True
SQU-OD,1oz,8,24,False
SQU-OD,1/4lb,0,24,False
SQU-OD,1lb,0,24,False
SQU-PO,pkt,164,24,False
SQU-PO,pkt,0,24,True
SQU-PO,1oz,8,24,False
SQU-SM,pkt,122,24,False
SQU-SM,pkt,150,24,True
SQU-SM,1oz,8,24,False
SQU-SR,pkt,246,24,False
SQU-SR,pkt,0,24,True
SQU-SR,1oz,8,24,False
SQU-YC,pkt,150,24,False
SQU-YC,pkt,275,24,True
SQU-YC,1oz,5,24,False
SQU-YC,1/4lb,0,24,False
SQU-YC,1lb,0,24,False
SQU-ZE,pkt,202,24,False
SQU-ZE,pkt,366,24,True
SQU-ZE,1oz,18,24,False
SQU-ZM,pkt,65,24,False
SQU-ZM,pkt,20,24,True
SQU-ZM,1oz,10,24,False
ZUC-CR,pkt,495,24,False
ZUC-CR,pkt,500,24,True
ZUC-CR,1oz,41,24,False
ZUC-CR,1/4lb,4,24,False
ZUC-CR,1lb,2,24,False
ZUC-DS,pkt,289,24,False
ZUC-DS,pkt,0,24,True
ZUC-DS,1oz,0,24,False
ZUC-DS,1/4lb,0,24,False
ZUC-DS,1lb,0,24,False
TOM-AF,pkt,89,24,False
TOM-AF,pkt,75,24,True
TOM-AF,100s,20,24,False
TOM-AF,250s,0,24,False
TOM-AL,pkt,331,24,False
TOM-AL,pkt,0,24,True
TOM-AL,100s,0,24,False
TOM-AN,pkt,384,24,False
TOM-AN,pkt,0,24,True
TOM-AN,100s,36,24,False
TOM-AN,250s,0,24,False
TOM-BC,pkt,123,24,False
TOM-BC,pkt,196,24,True
TOM-BC,100s,18,24,False
TOM-BL,pkt,143,24,False
TOM-BL,pkt,135,24,True
TOM-BL,100s,11,24,False
TOM-BP,pkt,81,24,False
TOM-BP,pkt,105,24,True
TOM-BP,100s,5,24,False
TOM-CA,pkt,105,24,False
TOM-CA,pkt,105,24,True
TOM-CA,100s,8,24,False
TOM-CA,250s,1,24,False
TOM-CB,pkt,0,24,False
TOM-CB,pkt,0,24,True
TOM-CE,pkt,133,24,False
TOM-CE,pkt,0,24,True
TOM-CE,100s,9,24,False
TOM-CE,250s,2,24,False
TOM-CL,pkt,216,24,False
TOM-CL,pkt,0,24,True
TOM-DC,pkt,0,24,False
TOM-DC,pkt,0,24,True
TOM-FI,pkt,244,24,False
TOM-FI,pkt,0,24,True
TOM-FI,100s,36,24,False
TOM-FI,250s,12,24,False
TOM-GA,pkt,113,24,False
TOM-GA,pkt,40,24,True
TOM-GA,100s,17,24,False
TOM-GA,250s,1,24,False
TOM-GG,pkt,47,24,False
TOM-GG,pkt,0,24,True
TOM-GG,100s,1,24,False
TOM-GM,pkt,225,24,False
TOM-GM,pkt,0,24,True
TOM-GM,100s,0,24,False
TOM-GM,250s,0,24,False
TOM-GS,pkt,208,24,False
TOM-GS,pkt,115,24,True
TOM-GS,100s,20,24,False
TOM-GS,250s,3,24,False
TOM-IH,pkt,280,24,False
TOM-IH,pkt,0,24,True
TOM-IH,100s,20,24,False
TOM-IH,250s,0,24,False
TOM-JF,pkt,123,24,False
TOM-JF,pkt,0,24,True
TOM-JF,100s,16,24,False
TOM-JF,250s,0,24,False
TOM-KK,pkt,0,24,False
TOM-KK,pkt,0,24,True
TOM-KK,50s,0,24,False
TOM-KO,pkt,48,24,False
TOM-KO,pkt,75,24,True
TOM-KO,100s,4,24,False
TOM-KO,250s,0,24,False
TOM-KP,pkt,0,24,False
TOM-KP,pkt,0,24,True
TOM-LA,pkt,103,24,False
TOM-LA,pkt,0,24,True
TOM-LA,100s,0,24,False
TOM-LA,250s,0,24,False
TOM-MA,pkt,170,24,False
TOM-MA,pkt,166,24,True
TOM-MA,100s,19,24,False
TOM-MA,250s,7,24,False
TOM-MG,pkt,86,24,False
TOM-MG,pkt,0,24,True
TOM-MG,100s,15,24,False
TOM-MG,250s,0,24,False
TOM-MO,pkt,0,24,False
TOM-MO,pkt,0,24,True
TOM-MS,pkt,291,24,False
TOM-MS,pkt,0,24,True
TOM-MY,pkt,18,24,False
TOM-MY,pkt,0,24,True
TOM-MY,100s,4,24,False
TOM-NE,pkt,121,24,False
TOM-NE,pkt,125,24,True
TOM-NE,100s,10,24,False
TOM-NR,pkt,260,24,False
TOM-NR,pkt,0,24,True
TOM-NR,100s,24,24,False
TOM-PG,pkt,354,24,False
TOM-PG,pkt,0,24,True
TOM-PG,100s,0,24,False
TOM-PG,250s,0,24,False
TOM-PI,pkt,179,24,False
TOM-PI,pkt,196,24,True
TOM-PI,100s,19,24,False
TOM-PI,250s,2,24,False
TOM-PI,1Ms,1,24,False
TOM-PR,pkt,555,24,False
TOM-PR,pkt,0,24,True
TOM-PR,100s,0,24,False
TOM-PR,250s,0,24,False
TOM-RF,pkt,25,24,False
TOM-RF,pkt,0,24,True
TOM-RF,100s,2,24,False
TOM-RP,pkt,131,24,False
TOM-RP,pkt,0,24,True
TOM-RP,100s,12,24,False
TOM-SB,pkt,137,24,False
TOM-SB,pkt,0,24,True
TOM-SH,pkt,84,24,False
TOM-SH,pkt,0,24,True
TOM-SH,100s,4,24,False
TOM-SH,250s,0,24,False
TOM-SL,pkt,63,24,False
TOM-SL,pkt,0,24,True
TOM-SL,100s,4,24,False
TOM-SL,250s,0,24,False
TOM-SO,pkt,165,24,False
TOM-SO,pkt,305,24,True
TOM-SO,100s,12,24,False
TOM-SO,250s,1,24,False
TOM-ST,pkt,103,24,False
TOM-ST,pkt,180,24,True
TOM-ST,100s,11,24,False
TOM-ST,250s,2,24,False
TOM-SW,pkt,50,24,False
TOM-SW,pkt,0,24,True
TOM-SW,100s,2,24,False
TOM-TA,pkt,348,24,False
TOM-TA,pkt,0,24,True
TOM-VZ,pkt,230,24,False
TOM-VZ,pkt,0,24,True
TOM-VZ,50s,0,24,False
SWP-CW,pkt,0,24,False
SWP-CW,pkt,0,24,True
SWP-EM,pkt,0,24,False
SWP-EM,pkt,0,24,True
SWP-EM,100s,0,24,False
